0.00.550.402 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.550.408 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.550.411 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.550.412 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.550.413 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.550.417 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.550.418 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.550.420 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.550.422 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.550.423 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.550.424 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.550.426 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.550.428 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.550.429 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.550.432 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.02.940.557 I 
0.02.940.632 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.02.944.849 I hellaswag_score : loaded 10042 tasks from prompt.
0.02.944.852 I ================================= is_spm = 0
0.02.944.853 I hellaswag_score : selecting 10042 randomized tasks.
0.05.630.252 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
9007	82.30265349%	[81.5008%, 83.0770%]
9008	82.30461812%	[81.5028%, 83.0789%]
9009	82.30658231%	[81.5048%, 83.0808%]
9010	82.30854606%	[81.5069%, 83.0827%]
9011	82.31050938%	[81.5089%, 83.0845%]
9012	82.31247226%	[81.5110%, 83.0864%]
9013	82.30333962%	[81.5017%, 83.0774%]
9014	82.30530286%	[81.5038%, 83.0793%]
9015	82.30726567%	[81.5058%, 83.0812%]
9016	82.30922804%	[81.5079%, 83.0831%]
9017	82.31118997%	[81.5099%, 83.0850%]
9018	82.31315147%	[81.5119%, 83.0868%]
9019	82.31511254%	[81.5140%, 83.0887%]
9020	82.31707317%	[81.5160%, 83.0906%]
9021	82.31903337%	[81.5181%, 83.0925%]
9022	82.32099313%	[81.5201%, 83.0944%]
9023	82.32295245%	[81.5221%, 83.0963%]
9024	82.32491135%	[81.5242%, 83.0981%]
9025	82.32686981%	[81.5262%, 83.1000%]
9026	82.32882783%	[81.5282%, 83.1019%]
9027	82.31970754%	[81.5190%, 83.0929%]
9028	82.32166593%	[81.5210%, 83.0948%]
9029	82.32362388%	[81.5231%, 83.0967%]
9030	82.31450720%	[81.5139%, 83.0877%]
9031	82.30539254%	[81.5046%, 83.0787%]
9032	82.30735164%	[81.5067%, 83.0806%]
9033	82.30931031%	[81.5087%, 83.0824%]
9034	82.31126854%	[81.5107%, 83.0843%]
9035	82.31322634%	[81.5128%, 83.0862%]
9036	82.31518371%	[81.5148%, 83.0881%]
9037	82.31714064%	[81.5169%, 83.0900%]
9038	82.31909715%	[81.5189%, 83.0918%]
9039	82.32105321%	[81.5209%, 83.0937%]
9040	82.32300885%	[81.5230%, 83.0956%]
9041	82.32496405%	[81.5250%, 83.0975%]
9042	82.32691882%	[81.5270%, 83.0994%]
9043	82.32887316%	[81.5291%, 83.1012%]
9044	82.33082707%	[81.5311%, 83.1031%]
9045	82.32172471%	[81.5219%, 83.0941%]
9046	82.31262436%	[81.5127%, 83.0852%]
9047	82.31457942%	[81.5147%, 83.0870%]
9048	82.31653404%	[81.5167%, 83.0889%]
9049	82.30743729%	[81.5075%, 83.0799%]
9050	82.30939227%	[81.5096%, 83.0818%]
9051	82.31134681%	[81.5116%, 83.0837%]
9052	82.31330093%	[81.5136%, 83.0856%]
9053	82.31525461%	[81.5157%, 83.0874%]
9054	82.31720786%	[81.5177%, 83.0893%]
9055	82.31916068%	[81.5197%, 83.0912%]
9056	82.32111307%	[81.5217%, 83.0931%]
9057	82.31202385%	[81.5125%, 83.0841%]
9058	82.31397660%	[81.5146%, 83.0860%]
9059	82.31592891%	[81.5166%, 83.0879%]
9060	82.31788079%	[81.5186%, 83.0897%]
9061	82.31983225%	[81.5207%, 83.0916%]
9062	82.32178327%	[81.5227%, 83.0935%]
9063	82.31269999%	[81.5135%, 83.0845%]
9064	82.31465137%	[81.5155%, 83.0864%]
9065	82.30557088%	[81.5063%, 83.0774%]
9066	82.30752261%	[81.5084%, 83.0793%]
9067	82.30947392%	[81.5104%, 83.0812%]
9068	82.31142479%	[81.5124%, 83.0831%]
9069	82.31337523%	[81.5145%, 83.0849%]
9070	82.31532525%	[81.5165%, 83.0868%]
9071	82.31727483%	[81.5185%, 83.0887%]
9072	82.31922399%	[81.5205%, 83.0905%]
9073	82.32117271%	[81.5226%, 83.0924%]
9074	82.31210051%	[81.5134%, 83.0835%]
9075	82.31404959%	[81.5154%, 83.0853%]
9076	82.30498017%	[81.5062%, 83.0764%]
9077	82.30692960%	[81.5083%, 83.0783%]
9078	82.30887861%	[81.5103%, 83.0801%]
9079	82.31082718%	[81.5123%, 83.0820%]
9080	82.30176211%	[81.5031%, 83.0731%]
9081	82.29269904%	[81.4940%, 83.0641%]
9082	82.29464876%	[81.4960%, 83.0660%]
9083	82.28558846%	[81.4868%, 83.0571%]
9084	82.27653016%	[81.4777%, 83.0481%]
9085	82.27848101%	[81.4797%, 83.0500%]
9086	82.26942549%	[81.4705%, 83.0411%]
9087	82.27137669%	[81.4726%, 83.0429%]
9088	82.27332746%	[81.4746%, 83.0448%]
9089	82.27527781%	[81.4766%, 83.0467%]
9090	82.27722772%	[81.4786%, 83.0485%]
9091	82.27917721%	[81.4807%, 83.0504%]
9092	82.28112626%	[81.4827%, 83.0523%]
9093	82.28307489%	[81.4847%, 83.0542%]
9094	82.28502309%	[81.4867%, 83.0560%]
9095	82.28697086%	[81.4888%, 83.0579%]
9096	82.27792436%	[81.4796%, 83.0490%]
9097	82.27987249%	[81.4816%, 83.0509%]
9098	82.27082875%	[81.4725%, 83.0419%]
9099	82.26178701%	[81.4633%, 83.0330%]
9100	82.26373626%	[81.4654%, 83.0349%]
9101	82.26568509%	[81.4674%, 83.0368%]
9102	82.25664689%	[81.4582%, 83.0278%]
9103	82.25859607%	[81.4603%, 83.0297%]
9104	82.26054482%	[81.4623%, 83.0316%]
9105	82.26249314%	[81.4643%, 83.0335%]
9106	82.26444103%	[81.4663%, 83.0353%]
9107	82.26638849%	[81.4684%, 83.0372%]
9108	82.26833553%	[81.4704%, 83.0391%]
9109	82.27028214%	[81.4724%, 83.0409%]
9110	82.27222832%	[81.4744%, 83.0428%]
9111	82.27417408%	[81.4765%, 83.0447%]
9112	82.27611940%	[81.4785%, 83.0465%]
9113	82.26709097%	[81.4694%, 83.0376%]
9114	82.25806452%	[81.4602%, 83.0287%]
9115	82.26001097%	[81.4622%, 83.0306%]
9116	82.26195700%	[81.4643%, 83.0325%]
9117	82.26390260%	[81.4663%, 83.0343%]
9118	82.26584777%	[81.4683%, 83.0362%]
9119	82.26779252%	[81.4703%, 83.0381%]
9120	82.26973684%	[81.4724%, 83.0399%]
9121	82.27168074%	[81.4744%, 83.0418%]
9122	82.27362421%	[81.4764%, 83.0437%]
9123	82.26460594%	[81.4673%, 83.0348%]
9124	82.26654976%	[81.4693%, 83.0366%]
9125	82.26849315%	[81.4713%, 83.0385%]
9126	82.27043612%	[81.4733%, 83.0404%]
9127	82.27237866%	[81.4754%, 83.0422%]
9128	82.27432077%	[81.4774%, 83.0441%]
9129	82.27626246%	[81.4794%, 83.0460%]
9130	82.27820372%	[81.4814%, 83.0478%]
9131	82.28014456%	[81.4834%, 83.0497%]
9132	82.28208498%	[81.4854%, 83.0516%]
9133	82.28402496%	[81.4875%, 83.0534%]
9134	82.28596453%	[81.4895%, 83.0553%]
9135	82.28790367%	[81.4915%, 83.0572%]
9136	82.28984238%	[81.4935%, 83.0590%]
9137	82.28083616%	[81.4844%, 83.0501%]
9138	82.28277522%	[81.4864%, 83.0520%]
9139	82.28471386%	[81.4884%, 83.0539%]
9140	82.27571116%	[81.4793%, 83.0450%]
9141	82.27765015%	[81.4813%, 83.0468%]
9142	82.27958871%	[81.4834%, 83.0487%]
9143	82.28152685%	[81.4854%, 83.0506%]
9144	82.28346457%	[81.4874%, 83.0524%]
9145	82.28540186%	[81.4894%, 83.0543%]
9146	82.27640499%	[81.4803%, 83.0454%]
9147	82.27834263%	[81.4823%, 83.0473%]
9148	82.26934849%	[81.4732%, 83.0384%]
9149	82.27128648%	[81.4752%, 83.0403%]
9150	82.27322404%	[81.4772%, 83.0421%]
9151	82.27516118%	[81.4792%, 83.0440%]
9152	82.27709790%	[81.4813%, 83.0459%]
9153	82.26810882%	[81.4722%, 83.0370%]
9154	82.25912170%	[81.4631%, 83.0281%]
9155	82.26105953%	[81.4651%, 83.0300%]
9156	82.26299694%	[81.4671%, 83.0318%]
9157	82.26493393%	[81.4691%, 83.0337%]
9158	82.26687050%	[81.4711%, 83.0356%]
9159	82.25788842%	[81.4620%, 83.0267%]
9160	82.25982533%	[81.4640%, 83.0286%]
9161	82.26176182%	[81.4661%, 83.0304%]
9162	82.26369788%	[81.4681%, 83.0323%]
9163	82.26563353%	[81.4701%, 83.0341%]
9164	82.26756875%	[81.4721%, 83.0360%]
9165	82.26950355%	[81.4741%, 83.0379%]
9166	82.26052804%	[81.4650%, 83.0290%]
9167	82.26246318%	[81.4670%, 83.0309%]
9168	82.26439791%	[81.4691%, 83.0327%]
9169	82.26633221%	[81.4711%, 83.0346%]
9170	82.26826609%	[81.4731%, 83.0364%]
9171	82.27019954%	[81.4751%, 83.0383%]
9172	82.27213258%	[81.4771%, 83.0402%]
9173	82.27406519%	[81.4791%, 83.0420%]
9174	82.26509701%	[81.4700%, 83.0332%]
9175	82.26702997%	[81.4720%, 83.0350%]
9176	82.25806452%	[81.4630%, 83.0262%]
9177	82.24910101%	[81.4539%, 83.0173%]
9178	82.24013946%	[81.4448%, 83.0085%]
9179	82.24207430%	[81.4468%, 83.0103%]
9180	82.24400871%	[81.4488%, 83.0122%]
9181	82.24594271%	[81.4509%, 83.0141%]
9182	82.24787628%	[81.4529%, 83.0159%]
9183	82.24980943%	[81.4549%, 83.0178%]
9184	82.24085366%	[81.4458%, 83.0089%]
9185	82.24278715%	[81.4478%, 83.0108%]
9186	82.24472023%	[81.4498%, 83.0126%]
9187	82.24665288%	[81.4518%, 83.0145%]
9188	82.24858511%	[81.4539%, 83.0164%]
9189	82.23963435%	[81.4448%, 83.0075%]
9190	82.23068553%	[81.4357%, 82.9987%]
9191	82.23261887%	[81.4378%, 83.0006%]
9192	82.23455178%	[81.4398%, 83.0024%]
9193	82.23648428%	[81.4418%, 83.0043%]
9194	82.23841636%	[81.4438%, 83.0061%]
9195	82.24034802%	[81.4458%, 83.0080%]
9196	82.24227925%	[81.4478%, 83.0098%]
9197	82.24421007%	[81.4498%, 83.0117%]
9198	82.24614047%	[81.4518%, 83.0136%]
9199	82.24807044%	[81.4538%, 83.0154%]
9200	82.23913043%	[81.4448%, 83.0066%]
9201	82.23019237%	[81.4357%, 82.9978%]
9202	82.23212345%	[81.4377%, 82.9996%]
9203	82.23405411%	[81.4397%, 83.0015%]
9204	82.23598435%	[81.4417%, 83.0033%]
9205	82.23791418%	[81.4438%, 83.0052%]
9206	82.23984358%	[81.4458%, 83.0070%]
9207	82.24177256%	[81.4478%, 83.0089%]
9208	82.24370113%	[81.4498%, 83.0107%]
9209	82.24562928%	[81.4518%, 83.0126%]
9210	82.24755700%	[81.4538%, 83.0145%]
9211	82.24948431%	[81.4558%, 83.0163%]
9212	82.25141120%	[81.4578%, 83.0182%]
9213	82.25333768%	[81.4598%, 83.0200%]
9214	82.25526373%	[81.4618%, 83.0219%]
9215	82.25718937%	[81.4638%, 83.0237%]
9216	82.25911458%	[81.4658%, 83.0256%]
9217	82.26103938%	[81.4678%, 83.0274%]
9218	82.26296377%	[81.4698%, 83.0293%]
9219	82.26488773%	[81.4718%, 83.0311%]
9220	82.26681128%	[81.4738%, 83.0330%]
9221	82.26873441%	[81.4758%, 83.0348%]
9222	82.27065712%	[81.4778%, 83.0367%]
9223	82.27257942%	[81.4798%, 83.0385%]
9224	82.27450130%	[81.4818%, 83.0403%]
9225	82.26558266%	[81.4728%, 83.0315%]
9226	82.26750488%	[81.4748%, 83.0334%]
9227	82.26942668%	[81.4768%, 83.0352%]
9228	82.27134807%	[81.4788%, 83.0371%]
9229	82.27326904%	[81.4807%, 83.0389%]
9230	82.27518960%	[81.4827%, 83.0408%]
9231	82.27710974%	[81.4847%, 83.0426%]
9232	82.27902946%	[81.4867%, 83.0445%]
9233	82.28094877%	[81.4887%, 83.0463%]
9234	82.28286766%	[81.4907%, 83.0482%]
9235	82.28478614%	[81.4927%, 83.0500%]
9236	82.28670420%	[81.4947%, 83.0518%]
9237	82.28862185%	[81.4967%, 83.0537%]
9238	82.29053908%	[81.4987%, 83.0555%]
9239	82.29245589%	[81.5007%, 83.0574%]
9240	82.29437229%	[81.5027%, 83.0592%]
9241	82.29628828%	[81.5047%, 83.0611%]
9242	82.29820385%	[81.5067%, 83.0629%]
9243	82.30011901%	[81.5087%, 83.0647%]
9244	82.29121592%	[81.4997%, 83.0560%]
9245	82.29313142%	[81.5016%, 83.0578%]
9246	82.29504651%	[81.5036%, 83.0596%]
9247	82.29696118%	[81.5056%, 83.0615%]
9248	82.29887543%	[81.5076%, 83.0633%]
9249	82.30078927%	[81.5096%, 83.0652%]
9250	82.30270270%	[81.5116%, 83.0670%]
9251	82.30461572%	[81.5136%, 83.0688%]
9252	82.30652832%	[81.5156%, 83.0707%]
9253	82.30844051%	[81.5176%, 83.0725%]
9254	82.31035228%	[81.5195%, 83.0743%]
9255	82.31226364%	[81.5215%, 83.0762%]
9256	82.31417459%	[81.5235%, 83.0780%]
9257	82.31608512%	[81.5255%, 83.0799%]
9258	82.31799525%	[81.5275%, 83.0817%]
9259	82.31990496%	[81.5295%, 83.0835%]
9260	82.31101512%	[81.5205%, 83.0748%]
9261	82.30212720%	[81.5115%, 83.0660%]
9262	82.30403800%	[81.5135%, 83.0678%]
9263	82.29515276%	[81.5045%, 83.0590%]
9264	82.29706390%	[81.5065%, 83.0609%]
9265	82.29897464%	[81.5085%, 83.0627%]
9266	82.29009281%	[81.4995%, 83.0540%]
9267	82.29200388%	[81.5015%, 83.0558%]
9268	82.29391454%	[81.5034%, 83.0576%]
9269	82.29582479%	[81.5054%, 83.0595%]
9270	82.29773463%	[81.5074%, 83.0613%]
9271	82.29964405%	[81.5094%, 83.0631%]
9272	82.30155306%	[81.5114%, 83.0650%]
9273	82.30346166%	[81.5134%, 83.0668%]
9274	82.30536985%	[81.5153%, 83.0686%]
9275	82.29649596%	[81.5064%, 83.0599%]
9276	82.29840448%	[81.5084%, 83.0617%]
9277	82.30031260%	[81.5103%, 83.0636%]
9278	82.30222031%	[81.5123%, 83.0654%]
9279	82.30412760%	[81.5143%, 83.0672%]
9280	82.29525862%	[81.5053%, 83.0585%]
9281	82.28639155%	[81.4964%, 83.0497%]
9282	82.27752640%	[81.4874%, 83.0410%]
9283	82.26866315%	[81.4784%, 83.0322%]
9284	82.27057303%	[81.4804%, 83.0341%]
9285	82.27248250%	[81.4824%, 83.0359%]
9286	82.27439156%	[81.4844%, 83.0377%]
9287	82.27630020%	[81.4864%, 83.0396%]
9288	82.27820844%	[81.4883%, 83.0414%]
9289	82.28011627%	[81.4903%, 83.0432%]
9290	82.28202368%	[81.4923%, 83.0451%]
9291	82.28393069%	[81.4943%, 83.0469%]
9292	82.28583728%	[81.4963%, 83.0487%]
9293	82.28774346%	[81.4982%, 83.0506%]
9294	82.28964924%	[81.5002%, 83.0524%]
9295	82.29155460%	[81.5022%, 83.0542%]
9296	82.29345955%	[81.5042%, 83.0561%]
9297	82.28460794%	[81.4952%, 83.0473%]
9298	82.27575823%	[81.4863%, 83.0386%]
9299	82.27766426%	[81.4883%, 83.0404%]
9300	82.26881720%	[81.4793%, 83.0317%]
9301	82.27072358%	[81.4813%, 83.0335%]
9302	82.27262954%	[81.4833%, 83.0353%]
9303	82.27453510%	[81.4852%, 83.0372%]
9304	82.27644024%	[81.4872%, 83.0390%]
9305	82.27834498%	[81.4892%, 83.0408%]
9306	82.26950355%	[81.4803%, 83.0321%]
9307	82.27140862%	[81.4822%, 83.0339%]
9308	82.27331328%	[81.4842%, 83.0358%]
9309	82.27521753%	[81.4862%, 83.0376%]
9310	82.27712137%	[81.4882%, 83.0394%]
9311	82.27902481%	[81.4902%, 83.0413%]
9312	82.28092784%	[81.4921%, 83.0431%]
9313	82.28283045%	[81.4941%, 83.0449%]
9314	82.28473266%	[81.4961%, 83.0468%]
9315	82.28663446%	[81.4981%, 83.0486%]
9316	82.28853585%	[81.5000%, 83.0504%]
9317	82.29043684%	[81.5020%, 83.0522%]
9318	82.29233741%	[81.5040%, 83.0541%]
9319	82.29423758%	[81.5060%, 83.0559%]
9320	82.29613734%	[81.5079%, 83.0577%]
9321	82.29803669%	[81.5099%, 83.0595%]
9322	82.28920832%	[81.5010%, 83.0508%]
9323	82.29110801%	[81.5030%, 83.0527%]
9324	82.29300729%	[81.5049%, 83.0545%]
9325	82.29490617%	[81.5069%, 83.0563%]
9326	82.29680463%	[81.5089%, 83.0581%]
9327	82.29870269%	[81.5109%, 83.0600%]
9328	82.28987993%	[81.5019%, 83.0512%]
9329	82.29177833%	[81.5039%, 83.0531%]
9330	82.29367631%	[81.5059%, 83.0549%]
9331	82.29557389%	[81.5078%, 83.0567%]
9332	82.28675525%	[81.4989%, 83.0480%]
9333	82.28865317%	[81.5009%, 83.0498%]
9334	82.29055067%	[81.5029%, 83.0517%]
9335	82.29244778%	[81.5048%, 83.0535%]
9336	82.28363325%	[81.4959%, 83.0448%]
9337	82.28553068%	[81.4979%, 83.0466%]
9338	82.28742771%	[81.4999%, 83.0484%]
9339	82.28932434%	[81.5018%, 83.0503%]
9340	82.29122056%	[81.5038%, 83.0521%]
9341	82.29311637%	[81.5058%, 83.0539%]
9342	82.28430743%	[81.4969%, 83.0452%]
9343	82.28620357%	[81.4988%, 83.0470%]
9344	82.28809932%	[81.5008%, 83.0489%]
9345	82.27929374%	[81.4919%, 83.0402%]
9346	82.28118981%	[81.4939%, 83.0420%]
9347	82.28308548%	[81.4958%, 83.0438%]
9348	82.28498074%	[81.4978%, 83.0456%]
9349	82.28687560%	[81.4998%, 83.0475%]
9350	82.28877005%	[81.5017%, 83.0493%]
9351	82.29066410%	[81.5037%, 83.0511%]
9352	82.29255774%	[81.5057%, 83.0529%]
9353	82.29445098%	[81.5076%, 83.0547%]
9354	82.29634381%	[81.5096%, 83.0566%]
9355	82.29823624%	[81.5116%, 83.0584%]
9356	82.30012826%	[81.5135%, 83.0602%]
9357	82.30201988%	[81.5155%, 83.0620%]
9358	82.30391109%	[81.5175%, 83.0638%]
9359	82.30580190%	[81.5194%, 83.0657%]
9360	82.30769231%	[81.5214%, 83.0675%]
9361	82.30958231%	[81.5234%, 83.0693%]
9362	82.31147191%	[81.5253%, 83.0711%]
9363	82.31336110%	[81.5273%, 83.0729%]
9364	82.30457070%	[81.5184%, 83.0642%]
9365	82.30646022%	[81.5204%, 83.0661%]
9366	82.30834935%	[81.5223%, 83.0679%]
9367	82.29956229%	[81.5134%, 83.0592%]
9368	82.30145175%	[81.5154%, 83.0610%]
9369	82.30334080%	[81.5174%, 83.0628%]
9370	82.30522946%	[81.5193%, 83.0647%]
9371	82.29644648%	[81.5104%, 83.0560%]
9372	82.29833547%	[81.5124%, 83.0578%]
9373	82.30022405%	[81.5144%, 83.0596%]
9374	82.29144442%	[81.5055%, 83.0509%]
9375	82.28266667%	[81.4966%, 83.0423%]
9376	82.28455631%	[81.4986%, 83.0441%]
9377	82.28644556%	[81.5005%, 83.0459%]
9378	82.28833440%	[81.5025%, 83.0477%]
9379	82.29022284%	[81.5045%, 83.0496%]
9380	82.29211087%	[81.5064%, 83.0514%]
9381	82.29399851%	[81.5084%, 83.0532%]
9382	82.29588574%	[81.5103%, 83.0550%]
9383	82.29777257%	[81.5123%, 83.0568%]
9384	82.29965899%	[81.5143%, 83.0586%]
9385	82.30154502%	[81.5162%, 83.0604%]
9386	82.30343064%	[81.5182%, 83.0622%]
9387	82.30531586%	[81.5201%, 83.0641%]
9388	82.30720068%	[81.5221%, 83.0659%]
9389	82.30908510%	[81.5241%, 83.0677%]
9390	82.30031949%	[81.5152%, 83.0590%]
9391	82.30220424%	[81.5171%, 83.0608%]
9392	82.30408859%	[81.5191%, 83.0627%]
9393	82.30597253%	[81.5211%, 83.0645%]
9394	82.30785608%	[81.5230%, 83.0663%]
9395	82.30973922%	[81.5250%, 83.0681%]
9396	82.30097914%	[81.5161%, 83.0594%]
9397	82.30286262%	[81.5181%, 83.0613%]
9398	82.30474569%	[81.5200%, 83.0631%]
9399	82.30662836%	[81.5220%, 83.0649%]
9400	82.30851064%	[81.5239%, 83.0667%]
9401	82.31039251%	[81.5259%, 83.0685%]
9402	82.31227398%	[81.5279%, 83.0703%]
9403	82.31415506%	[81.5298%, 83.0721%]
9404	82.31603573%	[81.5318%, 83.0739%]
9405	82.31791600%	[81.5337%, 83.0757%]
9406	82.31979587%	[81.5357%, 83.0775%]
9407	82.32167535%	[81.5376%, 83.0793%]
9408	82.32355442%	[81.5396%, 83.0811%]
9409	82.32543310%	[81.5415%, 83.0830%]
9410	82.32731137%	[81.5435%, 83.0848%]
9411	82.32918925%	[81.5454%, 83.0866%]
9412	82.32044199%	[81.5366%, 83.0779%]
9413	82.32232020%	[81.5385%, 83.0797%]
9414	82.32419800%	[81.5405%, 83.0815%]
9415	82.32607541%	[81.5424%, 83.0833%]
9416	82.32795242%	[81.5444%, 83.0852%]
9417	82.32982903%	[81.5463%, 83.0870%]
9418	82.33170525%	[81.5483%, 83.0888%]
9419	82.33358106%	[81.5502%, 83.0906%]
9420	82.33545648%	[81.5522%, 83.0924%]
9421	82.33733149%	[81.5541%, 83.0942%]
9422	82.32859266%	[81.5453%, 83.0855%]
9423	82.31985567%	[81.5364%, 83.0769%]
9424	82.32173175%	[81.5384%, 83.0787%]
9425	82.32360743%	[81.5403%, 83.0805%]
9426	82.32548271%	[81.5423%, 83.0823%]
9427	82.31674976%	[81.5335%, 83.0737%]
9428	82.31862537%	[81.5354%, 83.0755%]
9429	82.32050058%	[81.5374%, 83.0773%]
9430	82.32237540%	[81.5393%, 83.0791%]
9431	82.32424981%	[81.5413%, 83.0809%]
9432	82.31552163%	[81.5324%, 83.0723%]
9433	82.31739637%	[81.5344%, 83.0741%]
9434	82.31927072%	[81.5363%, 83.0759%]
9435	82.32114467%	[81.5383%, 83.0777%]
9436	82.32301823%	[81.5402%, 83.0795%]
9437	82.32489138%	[81.5422%, 83.0813%]
9438	82.32676414%	[81.5441%, 83.0831%]
9439	82.32863651%	[81.5461%, 83.0849%]
9440	82.31991525%	[81.5372%, 83.0763%]
9441	82.32178795%	[81.5392%, 83.0781%]
9442	82.32366024%	[81.5411%, 83.0799%]
9443	82.31494229%	[81.5323%, 83.0713%]
9444	82.31681491%	[81.5342%, 83.0731%]
9445	82.30809952%	[81.5254%, 83.0645%]
9446	82.30997248%	[81.5274%, 83.0663%]
9447	82.31184503%	[81.5293%, 83.0681%]
9448	82.31371719%	[81.5313%, 83.0699%]
9449	82.31558895%	[81.5332%, 83.0717%]
9450	82.31746032%	[81.5352%, 83.0735%]
9451	82.31933129%	[81.5371%, 83.0753%]
9452	82.32120186%	[81.5390%, 83.0771%]
9453	82.32307204%	[81.5410%, 83.0789%]
9454	82.32494182%	[81.5429%, 83.0807%]
9455	82.32681121%	[81.5449%, 83.0825%]
9456	82.32868020%	[81.5468%, 83.0843%]
9457	82.33054880%	[81.5488%, 83.0861%]
9458	82.33241700%	[81.5507%, 83.0879%]
9459	82.33428481%	[81.5526%, 83.0897%]
9460	82.33615222%	[81.5546%, 83.0915%]
9461	82.32744953%	[81.5458%, 83.0829%]
9462	82.32931727%	[81.5477%, 83.0847%]
9463	82.33118461%	[81.5497%, 83.0865%]
9464	82.33305156%	[81.5516%, 83.0883%]
9465	82.33491812%	[81.5535%, 83.0901%]
9466	82.32622016%	[81.5447%, 83.0815%]
9467	82.32808704%	[81.5467%, 83.0833%]
9468	82.32995353%	[81.5486%, 83.0851%]
9469	82.33181962%	[81.5505%, 83.0869%]
9470	82.33368532%	[81.5525%, 83.0887%]
9471	82.33555063%	[81.5544%, 83.0905%]
9472	82.33741554%	[81.5564%, 83.0922%]
9473	82.33928006%	[81.5583%, 83.0940%]
9474	82.33058898%	[81.5495%, 83.0855%]
9475	82.32189974%	[81.5407%, 83.0769%]
9476	82.32376530%	[81.5427%, 83.0787%]
9477	82.32563047%	[81.5446%, 83.0805%]
9478	82.32749525%	[81.5465%, 83.0823%]
9479	82.32935964%	[81.5485%, 83.0841%]
9480	82.33122363%	[81.5504%, 83.0859%]
9481	82.33308723%	[81.5523%, 83.0876%]
9482	82.33495043%	[81.5543%, 83.0894%]
9483	82.33681324%	[81.5562%, 83.0912%]
9484	82.33867566%	[81.5581%, 83.0930%]
9485	82.34053769%	[81.5601%, 83.0948%]
9486	82.34239933%	[81.5620%, 83.0966%]
9487	82.34426057%	[81.5640%, 83.0984%]
9488	82.34612142%	[81.5659%, 83.1002%]
9489	82.34798187%	[81.5678%, 83.1020%]
9490	82.34984194%	[81.5698%, 83.1038%]
9491	82.35170161%	[81.5717%, 83.1055%]
9492	82.35356089%	[81.5736%, 83.1073%]
9493	82.35541978%	[81.5755%, 83.1091%]
9494	82.35727828%	[81.5775%, 83.1109%]
9495	82.34860453%	[81.5687%, 83.1023%]
9496	82.33993260%	[81.5599%, 83.0938%]
9497	82.34179214%	[81.5619%, 83.0956%]
9498	82.34365130%	[81.5638%, 83.0974%]
9499	82.34551005%	[81.5657%, 83.0991%]
9500	82.34736842%	[81.5677%, 83.1009%]
9501	82.34922640%	[81.5696%, 83.1027%]
9502	82.35108398%	[81.5715%, 83.1045%]
9503	82.35294118%	[81.5734%, 83.1063%]
9504	82.34427609%	[81.5647%, 83.0977%]
9505	82.34613361%	[81.5666%, 83.0995%]
9506	82.34799074%	[81.5685%, 83.1013%]
9507	82.34984748%	[81.5705%, 83.1031%]
9508	82.34118637%	[81.5617%, 83.0945%]
9509	82.34304343%	[81.5636%, 83.0963%]
9510	82.34490011%	[81.5656%, 83.0981%]
9511	82.34675639%	[81.5675%, 83.0999%]
9512	82.34861228%	[81.5694%, 83.1017%]
9513	82.33995585%	[81.5607%, 83.0931%]
9514	82.34181207%	[81.5626%, 83.0949%]
9515	82.34366789%	[81.5645%, 83.0967%]
9516	82.34552333%	[81.5664%, 83.0985%]
9517	82.34737838%	[81.5684%, 83.1003%]
9518	82.34923303%	[81.5703%, 83.1021%]
9519	82.34058199%	[81.5615%, 83.0935%]
9520	82.33193277%	[81.5528%, 83.0850%]
